Year,DOY,Hour,IMF_Mag,Bx_GSE,By_GSE,Bz_GSE,Proton_Density,Plasma_Speed,Kp_index
2023,17,9,-2.8,0.5,0.9,0.5,6.7,446.0,10
2023,17,10,-3.6,0.2,0.7,0.2,6.1,437.0,10
2023,17,11,-3.8,1.6,0.0,1.6,5.2,432.0,10
2023,17,12,-2.7,1.3,-0.5,1.3,5.3,420.0,10
2023,17,13,1.1,0.7,1.0,0.6,5.7,399.0,10
2023,17,14,2.8,2.1,1.5,1.9,5.1,383.0,10
2023,17,15,0.6,2.8,1.4,2.6,6.6,387.0,3
2023,17,16,2.3,1.2,0.7,1.1,6.1,369.0,3
2023,17,17,3.9,-0.2,0.0,-0.2,3.7,349.0,3
2023,17,18,3.8,0.9,1.0,0.6,3.6,350.0,0
2023,17,19,3.4,1.2,1.9,0.6,5.2,356.0,0
2023,17,20,4.3,0.5,1.1,0.1,4.9,354.0,0
2023,17,21,3.9,1.0,1.2,0.5,6.7,365.0,33
2023,17,22,0.8,3.1,-2.2,3.7,17.0,422.0,33
2023,17,23,0.2,6.7,-9.6,9.7,11.6,440.0,33
2023,18,0,-2.3,11.4,-8.9,13.8,5.9,444.0,40
2023,18,1,-3.0,11.5,-8.4,13.7,5.2,437.0,40
2023,18,2,-3.8,12.0,-6.5,13.4,3.8,444.0,40
2023,18,3,-0.8,11.1,-7.2,12.6,5.9,442.0,40
2023,18,4,-3.6,11.3,-4.0,11.9,5.1,445.0,40
2023,18,5,-3.2,10.0,-2.8,10.3,7.4,432.0,40
2023,18,6,-3.2,7.5,-2.0,7.7,12.0,435.0,33
2023,18,7,-5.6,5.6,-1.4,5.7,12.5,425.0,33
2023,18,8,-6.7,4.0,0.5,4.0,12.7,418.0,33
2023,18,9,-6.5,5.7,-0.6,5.7,9.0,428.0,27
2023,18,10,-5.1,4.0,-2.0,4.1,8.6,426.0,27
2023,18,11,-4.8,3.4,-4.3,3.5,5.8,422.0,27
2023,18,12,-3.5,3.6,-4.1,3.8,10.8,422.0,27
2023,18,13,-1.8,4.7,-2.1,4.8,9.5,418.0,27
2023,18,14,-1.4,-0.3,-2.1,-0.1,5.9,433.0,27
2023,18,15,-2.1,2.3,-0.6,2.4,5.4,420.0,23
2023,18,16,-0.7,6.2,0.6,6.0,6.0,416.0,23
2023,18,17,-1.3,5.7,-0.4,5.6,5.6,410.0,23
2023,18,18,-4.1,4.6,1.9,3.9,5.0,403.0,17
2023,18,19,-5.7,3.1,2.1,2.3,4.3,397.0,17
2023,18,20,-3.0,2.2,-0.9,2.4,5.0,398.0,17
2023,18,21,-4.6,1.2,1.7,0.5,4.9,394.0,7
2023,18,22,-4.8,2.5,2.0,1.6,4.9,399.0,7
2023,18,23,-4.4,3.4,2.9,2.1,3.9,387.0,7
2023,19,0,-5.0,3.0,2.3,2.0,3.6,376.0,0
2023,19,1,-4.9,2.0,1.8,1.3,3.6,383.0,0
2023,19,2,-5.6,1.7,0.2,1.6,3.7,382.0,0
2023,19,3,-5.5,3.7,2.2,3.0,3.0,380.0,10
2023,19,4,-4.8,-2.3,-2.0,-1.8,3.6,389.0,10
2023,19,5,-2.0,-4.7,-5.4,-3.6,4.3,423.0,10
2023,19,6,-3.3,-2.5,-5.8,-1.7,3.8,418.0,27
2023,19,7,-6.8,2.4,-2.9,2.7,3.6,379.0,27
2023,19,8,-6.0,-1.7,0.6,-1.7,4.2,399.0,27
2023,19,9,-6.0,-5.4,-2.9,-5.3,4.3,403.0,27
2023,19,10,-9.1,0.6,0.2,0.6,4.0,370.0,27
2023,19,11,-7.8,3.0,-2.1,3.1,3.4,375.0,27
2023,19,12,-6.8,2.8,-2.3,2.9,3.3,368.0,23
2023,19,13,-5.7,4.8,-2.2,5.0,3.4,373.0,23
2023,19,14,-7.0,4.2,0.1,4.2,3.3,364.0,23
2023,19,15,-7.8,2.6,3.5,2.1,3.9,371.0,3
2023,19,16,-8.2,0.0,3.9,-0.7,3.6,369.0,3
2023,19,17,-6.2,5.9,-0.1,5.8,3.2,374.0,3
2023,19,18,-6.2,6.9,1.4,6.3,1.6,384.0,7
2023,19,19,-4.2,7.6,-2.6,8.0,1.8,388.0,7
2023,19,20,-4.1,7.6,-2.9,8.1,1.6,371.0,7
2023,19,21,-4.3,7.5,-2.2,7.8,1.6,364.0,13
2023,19,22,-4.8,7.6,-2.1,7.8,1.7,362.0,13
2023,19,23,-4.6,8.3,-2.0,8.4,2.2,369.0,13
2023,20,0,-4.6,8.2,-2.9,8.7,2.0,380.0,10
2023,20,1,-5.8,8.0,0.1,7.5,2.1,383.0,10
2023,20,2,-7.1,6.8,0.2,6.4,1.2,415.0,10
2023,20,3,-6.0,-1.5,6.8,-3.3,2.2,444.0,10
2023,20,4,-6.7,0.1,6.4,-1.4,3.3,423.0,10
2023,20,5,-7.3,1.9,5.1,0.9,999.9,9999.0,10
2023,20,6,-6.9,4.0,4.0,3.4,3.0,399.0,0
2023,20,7,-7.0,4.8,2.0,4.6,2.9,406.0,0
2023,20,8,-6.7,4.8,2.9,4.6,3.0,399.0,0
2023,20,9,-4.5,7.3,-0.6,7.3,3.3,396.0,13
2023,20,10,-5.9,6.2,-0.4,6.2,3.1,382.0,13
2023,20,11,-5.9,6.2,1.0,6.1,3.4,379.0,13
2023,20,12,-4.4,6.5,-1.1,6.6,3.6,394.0,17
2023,20,13,-5.5,6.7,-1.0,6.8,3.1,394.0,17
2023,20,14,-5.1,5.0,-5.4,5.6,3.0,398.0,17
2023,20,15,-4.7,5.5,-2.2,5.8,2.5,399.0,27
2023,20,16,-5.4,6.4,1.2,6.1,3.3,399.0,27
2023,20,17,-4.8,5.9,2.6,5.1,5.0,403.0,27
2023,20,18,-4.6,6.8,-1.1,6.8,4.2,402.0,13
2023,20,19,-3.0,7.4,-0.4,7.2,5.1,397.0,13
2023,20,20,-4.9,6.6,-2.2,7.0,4.5,389.0,13
2023,20,21,-5.9,5.9,-1.9,6.2,4.6,383.0,13
2023,20,22,-5.3,4.4,-2.4,5.0,6.5,388.0,13
2023,20,23,-5.6,3.3,-1.2,3.5,7.2,399.0,13
2023,21,0,-3.7,-2.7,-2.9,-1.4,7.5,421.0,23
2023,21,1,-1.0,-3.4,3.5,-4.4,8.8,441.0,23
2023,21,2,0.9,4.8,1.5,4.1,7.7,448.0,23
2023,21,3,-0.5,6.5,-0.8,6.5,7.6,450.0,40
2023,21,4,1.8,-0.9,-6.5,0.7,9.4,466.0,40
2023,21,5,-0.8,0.9,-5.4,1.9,8.9,461.0,40
2023,21,6,-1.1,3.2,1.2,3.0,6.5,461.0,40
2023,21,7,-1.6,6.7,4.3,6.2,6.5,466.0,40
2023,21,8,1.4,4.8,-4.7,5.2,6.7,489.0,40
2023,21,9,0.3,6.2,1.9,6.1,5.0,485.0,17
2023,21,10,-0.2,4.4,5.3,4.1,4.0,489.0,17
2023,21,11,2.6,3.7,1.1,3.6,4.2,499.0,17
2023,21,12,2.0,3.6,-0.5,3.6,3.6,473.0,23
2023,21,13,3.0,2.0,-4.2,2.4,3.9,496.0,23
2023,21,14,1.0,2.7,-0.3,2.7,3.8,486.0,23
2023,21,15,1.4,2.7,-3.0,3.1,4.0,456.0,30
2023,21,16,2.7,3.7,-2.6,4.1,3.6,503.0,30
2023,21,17,4.6,0.9,-4.4,1.9,999.9,9999.0,30
2023,21,18,0.2,4.6,1.4,4.0,3.4,455.0,33
2023,21,19,-1.2,1.7,-3.2,2.6,3.6,453.0,33
2023,21,20,-2.1,-1.1,-1.5,-0.5,3.7,444.0,33
2023,21,21,-3.1,3.2,1.4,2.5,3.5,435.0,27
2023,21,22,-2.7,3.1,-0.8,3.2,3.5,434.0,27
2023,21,23,-0.3,3.3,0.1,3.0,3.3,441.0,27
2023,22,0,1.8,0.7,-1.0,1.0,3.9,445.0,20
2023,22,1,-0.9,2.5,-0.2,2.4,4.1,428.0,20
2023,22,2,-2.6,2.9,0.3,2.6,3.5,415.0,20
2023,22,3,-3.0,1.7,-1.6,2.1,3.1,388.0,13
2023,22,4,-1.5,3.9,-0.9,4.0,3.5,409.0,13
2023,22,5,-2.8,1.9,-2.8,2.4,3.4,400.0,13
2023,22,6,-2.3,3.6,-1.7,3.8,3.5,412.0,23
2023,22,7,-1.5,5.1,1.9,4.8,4.1,412.0,23
2023,22,8,0.5,5.4,-2.8,5.6,3.9,421.0,23
2023,22,9,-2.9,3.7,-0.7,3.7,3.6,393.0,20
2023,22,10,-1.1,3.6,0.7,3.6,3.7,414.0,20
2023,22,11,0.3,5.1,-2.5,5.2,3.4,432.0,20
2023,22,12,-1.4,5.8,0.1,5.8,3.3,415.0,20
2023,22,13,-2.1,3.4,-0.6,3.4,3.3,408.0,20
2023,22,14,-0.8,2.6,-5.4,3.3,3.6,421.0,20
2023,22,15,-2.7,3.7,0.1,3.6,3.7,407.0,23
2023,22,16,-2.3,2.4,-3.7,3.1,4.2,418.0,23
2023,22,17,-2.5,2.8,-5.3,4.0,3.9,422.0,23
2023,22,18,-3.8,3.5,-1.1,3.7,3.4,399.0,33
2023,22,19,0.9,2.3,-5.3,3.9,3.7,443.0,33
2023,22,20,-2.1,4.9,-2.0,5.3,3.3,427.0,33
2023,22,21,-2.5,5.6,2.0,4.4,2.8,423.0,17
2023,22,22,-3.1,4.9,2.1,3.7,2.8,417.0,17
2023,22,23,-5.5,2.0,0.5,1.6,2.1,381.0,17
2023,23,0,-3.6,3.5,-0.1,3.3,2.5,407.0,3
2023,23,1,-3.7,3.1,2.9,1.8,2.6,405.0,3
2023,23,2,-2.0,2.3,5.5,0.3,2.7,424.0,3
2023,23,3,-1.6,1.5,6.1,-0.4,3.2,438.0,17
2023,23,4,-0.4,6.2,5.5,4.6,5.1,490.0,17
2023,23,5,-0.7,4.3,7.4,2.7,4.7,487.0,17
2023,23,6,3.7,3.0,6.7,1.9,4.1,516.0,10
2023,23,7,3.1,-0.6,9.1,-1.7,3.7,512.0,10
2023,23,8,-0.6,1.3,3.3,1.0,3.7,484.0,10
2023,23,9,3.3,-1.8,7.7,-2.3,3.1,509.0,7
2023,23,10,3.9,-2.3,7.2,-2.7,2.8,511.0,7
2023,23,11,-1.3,2.5,4.9,2.2,3.0,454.0,7
2023,23,12,-1.1,4.2,-0.9,4.3,2.9,452.0,30
2023,23,13,-0.1,3.1,-7.0,3.8,2.2,464.0,30
2023,23,14,-1.6,-1.3,-6.5,-0.4,2.3,437.0,30
2023,23,15,-2.7,1.6,-5.1,2.4,2.3,412.0,20
2023,23,16,-4.6,4.5,-2.3,4.9,1.5,392.0,20
2023,23,17,-4.3,4.1,-3.1,4.7,1.3,389.0,20
2023,23,18,-4.3,2.2,-3.4,3.1,1.4,379.0,13
2023,23,19,-3.7,2.2,-3.9,3.4,2.2,414.0,13
2023,23,20,-2.7,1.0,-4.4,2.5,2.1,435.0,13
2023,23,21,-2.9,4.1,-3.0,4.9,1.6,425.0,23
2023,23,22,-3.4,2.1,-2.8,3.0,2.3,430.0,23
2023,23,23,-2.6,1.5,2.0,0.6,2.8,433.0,23
2023,24,0,-1.2,0.6,3.6,-0.8,3.1,446.0,10
2023,24,1,-2.5,-0.1,3.4,-1.4,2.9,431.0,10
2023,24,2,-1.6,1.5,3.2,0.3,2.9,437.0,10
2023,24,3,-3.3,1.4,1.8,0.8,2.8,419.0,3
2023,24,4,-3.8,1.1,1.4,0.7,2.7,421.0,3
2023,24,5,-3.9,1.4,-1.2,1.6,2.6,415.0,3
2023,24,6,-3.2,0.1,-1.8,0.4,2.6,423.0,7
2023,24,7,-3.9,1.4,1.7,1.2,2.7,414.0,7
2023,24,8,-5.2,0.6,0.3,0.6,2.8,410.0,7
2023,24,9,-4.8,-1.2,-0.1,-1.2,2.5,401.0,13
2023,24,10,-4.3,1.1,-1.6,1.2,2.7,409.0,13
2023,24,11,-4.4,1.6,-0.0,1.6,2.8,405.0,13
2023,24,12,-4.9,-1.7,-1.1,-1.6,3.0,402.0,13
2023,24,13,-4.5,-1.4,-1.8,-1.2,3.1,402.0,13
2023,24,14,-4.4,-2.1,-1.2,-1.9,2.9,400.0,13
2023,24,15,-5.1,-0.8,-1.2,-0.6,2.9,393.0,10
2023,24,16,-4.4,-2.5,0.8,-2.6,2.5,394.0,10
2023,24,17,-3.9,1.0,-0.6,1.1,2.3,398.0,10
2023,24,18,-3.5,2.2,1.7,1.6,2.4,405.0,7
2023,24,19,-1.3,3.8,3.0,2.6,2.7,429.0,7
2023,24,20,-2.8,4.2,1.4,3.4,2.4,413.0,7
2023,24,21,-1.2,5.4,1.5,4.4,3.0,428.0,3
2023,24,22,-2.9,4.7,-0.0,4.3,2.8,409.0,3
2023,24,23,-4.4,-0.7,0.9,-1.0,2.6,400.0,3
2023,25,0,-5.3,-1.2,3.3,-2.4,2.5,390.0,0
2023,25,1,-4.9,0.9,2.3,-0.0,2.8,397.0,0
2023,25,2,-2.8,5.9,-0.6,5.7,2.4,426.0,0
2023,25,3,-2.9,6.6,0.5,6.1,2.2,424.0,0
2023,25,4,-3.0,5.4,2.3,4.6,2.4,419.0,0
2023,25,5,-3.1,5.8,0.9,5.5,2.4,418.0,0
2023,25,6,-3.0,5.8,1.2,5.5,2.5,416.0,3
2023,25,7,-3.7,4.6,-0.2,4.6,2.4,406.0,3
2023,25,8,-4.9,3.0,0.8,2.9,2.2,398.0,3
2023,25,9,-3.5,3.6,-2.4,3.8,2.7,415.0,20
2023,25,10,-3.8,0.4,-3.4,0.6,2.7,412.0,20
2023,25,11,-2.9,2.1,1.8,2.0,3.0,431.0,20
2023,25,12,-4.2,2.0,-0.0,2.0,2.6,408.0,30
2023,25,13,-4.3,1.2,-5.0,1.8,2.7,414.0,30
2023,25,14,-5.1,0.1,-5.5,0.9,2.9,403.0,30
2023,25,15,-5.3,3.6,-3.4,4.2,2.8,398.0,23
2023,25,16,-6.5,2.9,-1.6,3.2,2.4,376.0,23
2023,25,17,-5.3,3.6,2.1,2.9,2.8,391.0,23
2023,25,18,0.0,4.0,5.8,2.1,4.1,430.0,17
2023,25,19,-1.5,2.5,4.3,0.9,4.2,427.0,17
2023,25,20,-5.6,3.1,-2.8,3.9,6.0,411.0,17
2023,25,21,-5.3,3.3,0.9,2.7,5.8,412.0,13
2023,25,22,-3.8,5.0,-1.8,5.3,6.2,420.0,13
2023,25,23,-4.3,4.3,-2.1,4.8,6.6,424.0,13
2023,26,0,-4.8,4.5,0.7,3.8,6.6,420.0,10
2023,26,1,-3.7,4.2,2.6,2.9,7.4,427.0,10
2023,26,2,-4.4,4.3,-1.9,4.7,7.3,422.0,10
2023,26,3,-5.9,4.6,-2.9,5.3,7.2,426.0,27
2023,26,4,-3.9,5.4,-0.8,5.4,9.7,443.0,27
2023,26,5,-2.1,3.3,1.0,3.0,10.4,449.0,27
2023,26,6,-6.8,3.7,-3.0,4.2,7.8,464.0,27
2023,26,7,-7.2,3.4,-2.5,3.7,7.9,462.0,27
2023,26,8,-2.6,4.0,-1.3,4.1,8.4,479.0,27
2023,26,9,-4.3,5.8,-4.4,6.2,8.1,471.0,23
2023,26,10,-5.4,5.6,-1.3,5.7,8.8,468.0,23
2023,26,11,-4.8,3.1,3.7,2.8,9.1,465.0,23
2023,26,12,-5.5,5.7,-0.7,5.7,8.1,470.0,27
2023,26,13,-5.9,4.5,-0.7,4.6,6.6,497.0,27
2023,26,14,-4.3,5.5,-0.1,5.5,6.2,507.0,27
2023,26,15,-4.5,3.6,0.9,3.4,5.4,505.0,27
2023,26,16,-6.0,4.3,2.9,3.5,4.2,487.0,27
2023,26,17,-7.0,3.6,-3.7,4.5,4.3,481.0,27
2023,26,18,-3.4,3.1,4.6,1.5,4.8,509.0,27
2023,26,19,2.6,-2.0,5.8,-3.9,6.0,551.0,27
2023,26,20,-1.5,-2.6,6.8,-5.0,5.4,542.0,27
2023,26,21,-3.4,3.6,6.2,0.9,5.0,532.0,10
2023,26,22,-3.0,2.7,4.6,0.6,3.6,547.0,10
2023,26,23,-4.1,5.0,2.6,3.5,2.5,536.0,10
2023,27,0,-3.0,5.4,-0.5,5.1,2.3,534.0,7
2023,27,1,-4.0,4.9,0.0,4.5,2.1,529.0,7
2023,27,2,-4.0,2.5,3.9,0.9,2.1,530.0,7
2023,27,3,-2.4,1.8,5.5,-0.1,2.6,558.0,3
2023,27,4,-2.9,-1.9,6.5,-3.6,2.8,561.0,3
2023,27,5,-5.1,2.8,5.5,1.4,2.9,546.0,3
2023,27,6,-7.0,4.8,1.6,4.4,2.5,522.0,17
2023,27,7,-7.1,3.5,-1.6,3.7,2.4,514.0,17
2023,27,8,-6.4,5.1,-1.9,5.3,2.5,525.0,17
2023,27,9,-7.4,0.6,-3.9,1.0,2.3,514.0,23
2023,27,10,-5.2,0.1,-2.5,0.3,1.9,524.0,23
2023,27,11,-4.4,3.9,0.3,3.9,2.0,560.0,23
2023,27,12,-3.1,3.7,-0.1,3.7,2.1,574.0,27
2023,27,13,-3.4,0.5,-1.2,0.6,1.8,554.0,27
2023,27,14,-3.9,1.7,-0.7,1.8,1.9,553.0,27
2023,27,15,-2.6,2.8,-1.0,2.9,2.3,562.0,33
2023,27,16,-3.8,0.9,-2.1,1.4,1.7,537.0,33
2023,27,17,-3.9,1.3,1.0,1.0,1.9,538.0,33
2023,27,18,-4.8,0.5,0.8,0.2,2.1,531.0,17
2023,27,19,-5.8,-0.2,0.5,-0.4,3.1,536.0,17
2023,27,20,-5.7,0.3,0.4,0.1,2.3,518.0,17
2023,27,21,-5.4,1.4,0.4,1.1,2.8,521.0,23
2023,27,22,-3.0,2.4,-1.7,2.9,2.7,526.0,23
2023,27,23,-0.5,1.1,-3.0,2.3,2.7,533.0,23
2023,28,0,-1.3,3.5,-4.9,5.2,2.5,511.0,30
2023,28,1,-2.6,3.1,-4.8,4.7,2.3,499.0,30
2023,28,2,-2.9,4.6,-1.4,4.8,2.6,510.0,30
2023,28,3,-4.2,3.6,1.7,2.8,3.2,510.0,27
2023,28,4,-3.8,2.9,0.1,2.8,3.2,519.0,27
2023,28,5,-3.0,3.2,-1.4,3.4,3.6,534.0,27
2023,28,6,-4.1,2.5,0.8,2.3,3.5,530.0,20
2023,28,7,-3.4,0.8,-0.0,0.8,3.3,543.0,20
2023,28,8,-2.7,5.6,0.8,5.5,3.5,532.0,20
2023,28,9,-2.0,5.6,0.8,5.5,3.3,536.0,10
2023,28,10,-1.8,5.5,1.0,5.4,3.2,532.0,10
2023,28,11,-2.7,4.5,0.6,4.4,3.1,528.0,10
2023,28,12,-2.2,3.2,-0.4,3.2,3.6,544.0,27
2023,28,13,-1.0,2.1,1.4,1.9,3.7,552.0,27
2023,28,14,-1.8,0.8,1.3,0.6,3.8,528.0,27
2023,28,15,-1.8,2.6,-1.0,2.7,3.5,519.0,23
2023,28,16,-0.4,3.9,-1.4,4.1,3.3,541.0,23
2023,28,17,-4.0,1.9,-0.1,1.9,3.1,504.0,23
2023,28,18,-3.8,0.7,-1.9,1.3,3.5,508.0,27
2023,28,19,-0.8,3.2,0.3,2.9,3.6,527.0,27
2023,28,20,-2.2,2.8,0.2,2.5,3.4,517.0,27
2023,28,21,-3.1,1.9,-2.3,2.7,3.3,502.0,13
2023,28,22,0.2,3.9,0.4,3.4,3.6,516.0,13
2023,28,23,0.6,3.5,0.9,2.8,3.4,507.0,13
2023,29,0,0.0,2.8,1.5,1.9,3.7,499.0,0
2023,29,1,-1.8,1.6,1.8,0.8,4.3,481.0,0
2023,29,2,-1.5,1.0,0.2,0.9,4.2,481.0,0
2023,29,3,2.4,1.6,1.5,1.0,4.4,489.0,3
2023,29,4,-0.4,2.6,0.3,2.4,4.5,474.0,3
2023,29,5,-2.2,2.4,-1.5,2.7,4.5,470.0,3
2023,29,6,-0.7,1.5,0.2,1.4,5.1,480.0,20
2023,29,7,-0.6,1.4,0.1,1.4,5.2,479.0,20
2023,29,8,1.0,1.4,1.3,1.2,4.9,484.0,20
2023,29,9,2.6,1.3,1.8,1.1,4.6,487.0,10
2023,29,10,3.8,1.6,2.0,1.4,3.8,491.0,10
2023,29,11,3.1,2.1,1.7,1.9,4.2,487.0,10
2023,29,12,2.2,3.1,0.7,3.0,4.7,480.0,10
2023,29,13,-1.9,1.2,-2.2,1.5,4.6,464.0,10
2023,29,14,-2.5,2.0,-1.6,2.2,4.5,461.0,10
2023,29,15,-1.5,2.6,-1.0,2.7,4.0,454.0,20
2023,29,16,0.9,2.5,0.5,2.3,4.3,466.0,20
2023,29,17,-2.4,-1.3,0.6,-1.4,4.4,461.0,20
2023,29,18,-3.5,-1.1,-0.1,-1.0,4.2,461.0,7
2023,29,19,-3.6,-0.8,0.4,-0.9,3.9,463.0,7
2023,29,20,-3.9,0.6,0.2,0.5,3.6,453.0,7
2023,29,21,-3.8,-0.1,-0.9,0.3,3.7,454.0,17
2023,29,22,-1.6,0.9,-0.3,0.9,4.1,465.0,17
2023,29,23,-1.8,1.6,-0.2,1.5,4.0,460.0,17
2023,30,0,-0.3,0.9,-0.0,0.8,4.1,450.0,10
2023,30,1,3.2,0.3,0.9,-0.1,4.1,437.0,10
2023,30,2,3.4,0.1,-0.2,0.2,4.6,428.0,10
2023,30,3,3.4,-0.4,-0.2,-0.3,4.2,422.0,3
2023,30,4,3.2,-0.4,-0.3,-0.3,4.4,419.0,3
2023,30,5,3.7,-0.6,-0.1,-0.6,4.4,421.0,3
2023,30,6,3.4,-0.5,-0.1,-0.5,4.2,414.0,7
2023,30,7,3.4,-0.3,-0.5,-0.2,4.5,410.0,7
2023,30,8,2.8,0.7,-1.3,0.9,5.0,402.0,7
2023,30,9,3.9,-0.6,-1.1,-0.5,5.9,402.0,10
2023,30,10,4.2,0.8,0.8,0.7,6.3,401.0,10
2023,30,11,3.8,2.3,-0.5,2.3,6.6,393.0,10
2023,30,12,3.7,2.2,0.3,2.1,7.4,392.0,7
2023,30,13,4.6,1.5,0.9,1.4,7.8,394.0,7
2023,30,14,4.8,0.6,2.4,0.2,9.1,395.0,7
2023,30,15,4.7,-0.2,3.0,-0.8,9.5,395.0,7
2023,30,16,3.9,1.2,3.8,0.2,13.2,398.0,7
2023,30,17,0.9,2.9,4.8,1.4,13.6,397.0,7
2023,30,18,-3.4,3.6,3.7,2.2,15.2,386.0,10
2023,30,19,-3.9,5.0,-1.2,5.1,16.2,381.0,10
2023,30,20,-4.3,1.4,-2.2,2.2,14.6,377.0,10
2023,30,21,1.3,-2.0,-0.3,-1.7,9.6,414.0,27
2023,30,22,3.0,2.3,2.7,0.9,5.6,475.0,27
2023,30,23,5.4,0.9,2.8,-0.4,4.7,469.0,27
2023,31,0,7.2,-1.0,3.3,-2.3,4.5,455.0,0
2023,31,1,7.4,-2.9,3.1,-3.9,4.7,450.0,0
2023,31,2,7.3,-1.8,2.3,-2.5,5.3,454.0,0
2023,31,3,2.9,-2.5,0.4,-2.5,6.7,465.0,20
2023,31,4,0.6,-2.7,-1.1,-2.2,8.2,457.0,20
2023,31,5,3.8,-4.4,-2.8,-3.5,5.8,464.0,20
2023,31,6,3.9,-2.3,-3.2,-1.6,5.9,450.0,27
2023,31,7,3.2,-2.7,-2.1,-2.3,6.4,462.0,27
2023,31,8,4.9,-3.0,-2.1,-2.7,3.9,484.0,27
2023,31,9,5.8,-3.7,0.0,-3.7,4.1,478.0,20
2023,31,10,6.4,-2.5,3.0,-2.8,3.7,465.0,20
2023,31,11,6.1,0.1,3.1,-0.2,5.2,482.0,20
2023,31,12,5.8,-1.5,2.0,-1.7,5.6,482.0,10
2023,31,13,4.0,-4.2,0.7,-4.3,4.1,480.0,10
2023,31,14,1.7,-5.9,-0.2,-5.8,4.0,476.0,10
2023,31,15,3.5,-4.1,-2.6,-3.5,4.0,453.0,33
2023,31,16,2.6,-0.4,-5.1,0.9,3.9,452.0,33
2023,31,17,-1.8,-3.2,-3.3,-2.1,3.1,455.0,33
2023,31,18,0.6,-1.5,-0.9,-1.1,2.8,458.0,23
2023,31,19,3.7,1.4,-1.4,1.8,2.2,461.0,23
2023,31,20,3.3,0.2,-0.8,0.5,2.3,443.0,23
2023,31,21,2.5,-0.6,-0.7,-0.3,1.9,449.0,17
2023,31,22,1.5,-2.4,-0.4,-2.0,2.2,434.0,17
2023,31,23,0.7,-2.8,-0.5,-2.3,2.2,436.0,17
2023,32,0,1.2,-2.9,-0.1,-2.6,2.2,430.0,10
2023,32,1,2.1,-2.9,-0.1,-2.6,2.2,411.0,10
2023,32,2,2.7,-2.6,-0.5,-2.2,2.3,416.0,10
2023,32,3,2.3,-2.8,-1.6,-2.1,2.7,409.0,7
2023,32,4,2.1,-2.8,-1.2,-2.3,3.2,390.0,7
2023,32,5,2.1,-2.4,-0.0,-2.3,4.2,384.0,7
2023,32,6,1.0,-2.3,-0.6,-2.1,5.2,378.0,3
2023,32,7,1.4,-2.5,-0.9,-2.3,5.9,368.0,3
2023,32,8,1.6,-2.0,0.1,-2.0,6.3,365.0,3
2023,32,9,2.6,-2.2,1.0,-2.3,5.9,359.0,3
2023,32,10,2.6,-1.8,-0.3,-1.8,6.4,365.0,3
2023,32,11,2.6,-1.7,-0.6,-1.6,6.7,361.0,3
2023,32,12,2.0,-1.5,-0.9,-1.4,7.5,360.0,10
2023,32,13,1.9,-0.8,0.2,-0.8,9.4,354.0,10
2023,32,14,1.8,-1.2,0.0,-1.2,9.7,350.0,10
2023,32,15,0.8,-2.1,-0.1,-2.0,10.7,349.0,13
2023,32,16,2.2,-2.9,0.9,-3.0,14.8,356.0,13
2023,32,17,3.9,-5.5,2.3,-5.9,23.1,373.0,13
2023,32,18,2.4,-5.9,1.2,-6.0,22.0,372.0,27
2023,32,19,3.5,-8.0,-1.4,-6.9,10.3,403.0,27
2023,32,20,4.0,-5.5,2.2,-5.9,7.1,409.0,27
2023,32,21,2.6,-7.0,-1.2,-5.8,6.5,403.0,23
2023,32,22,4.1,-8.1,0.2,-7.4,5.8,404.0,23
2023,32,23,4.6,-5.3,-4.2,-2.9,5.4,409.0,23
2023,33,0,5.5,-3.7,-3.9,-1.6,5.3,412.0,33
2023,33,1,4.4,-3.5,0.1,-3.2,6.0,413.0,33
2023,33,2,4.6,-3.6,1.6,-3.9,5.2,407.0,33
2023,33,3,4.1,-3.7,2.1,-4.2,4.7,403.0,17
2023,33,4,3.8,-2.8,3.0,-3.6,5.5,388.0,17
2023,33,5,3.4,-4.1,1.5,-4.4,5.4,383.0,17
2023,33,6,2.4,-3.4,1.7,-3.7,5.2,381.0,3
2023,33,7,1.3,-2.6,3.8,-3.2,4.9,380.0,3
2023,33,8,0.9,-2.9,3.3,-3.4,4.7,382.0,3
2023,33,9,1.9,-4.5,-0.0,-4.5,4.3,367.0,7
2023,33,10,1.0,-5.7,-0.3,-5.6,3.4,371.0,7
2023,33,11,1.9,-5.5,1.0,-5.6,3.4,367.0,7
2023,33,12,2.3,-4.9,1.9,-5.1,3.2,365.0,3
2023,33,13,0.1,-3.5,4.2,-4.1,3.3,373.0,3
2023,33,14,0.7,-2.7,4.3,-3.5,3.4,369.0,3
2023,33,15,2.7,-3.9,2.1,-4.3,3.0,367.0,0
2023,33,16,2.4,-3.8,3.0,-4.5,2.7,368.0,0
2023,33,17,3.6,-3.7,1.1,-3.9,2.4,351.0,0
2023,33,18,3.3,-4.1,-0.1,-3.8,2.1,350.0,3
2023,33,19,0.8,-3.2,-1.2,-2.5,3.2,346.0,3
2023,33,20,1.4,-3.3,-1.2,-2.5,4.4,338.0,3
2023,33,21,1.6,-2.7,-1.4,-1.8,4.7,328.0,7
2023,33,22,2.6,-3.2,-1.0,-2.4,5.1,324.0,7
2023,33,23,2.6,-2.7,1.2,-3.0,5.5,322.0,7
2023,34,0,2.5,-3.8,-0.6,-3.2,8.0,337.0,20
